item,pulse_strength,tempo,tonal_entropy,harmonic_share,centroid,flatness,rms_cv,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12
IG9-006,0.24996783551090532,151.99908088235293,3.3218770027160645,0.4893118739128113,2885.652739749203,0.11517976969480515,1.3192317485809326,-333.5552673339844,80.41532135009766,12.749709129333496,15.584733009338379,2.391542673110962,-0.20708295702934265,-10.970599174499512,-8.283756256103516,-6.785021781921387,-0.2737494707107544,-9.02219009399414,-2.3846278190612793,-4.064519882202148
JB1-001,0.2506542973598164,287.109375,3.373800277709961,0.43504825234413147,2530.939170699774,0.042558636516332626,0.8539394736289978,-274.3572082519531,81.57958984375,1.1723698377609253,33.16160202026367,-15.976482391357422,16.198598861694336,-16.183103561401367,3.2815427780151367,-16.824403762817383,0.12789076566696167,-9.258630752563477,4.319831848144531,-7.084505558013916
JH1-63,0.25493050118422084,287.109375,3.142935276031494,0.4965093433856964,1260.6897347111512,0.009023968130350113,1.137481451034546,-462.71868896484375,145.6551971435547,18.16805648803711,13.418988227844238,11.713373184204102,3.2855639457702637,-5.330221652984619,-4.563557147979736,-0.24520644545555115,-5.231064319610596,-3.644165515899658,-2.2254629135131836,-6.705459117889404
JH1-A4,0.17432288925469178,234.90767045454547,2.8510398864746094,0.6288937330245972,1190.1942867168789,0.0011701213661581278,0.8648463487625122,-390.6224060058594,122.53880310058594,21.601163864135742,62.337554931640625,1.838330626487732,11.038348197937012,16.824996948242188,-2.5079915523529053,-2.849343776702881,-0.6748778820037842,-4.250248432159424,0.9823760390281677,-7.846311569213867
JH1-KAIOO,0.2865706227021134,287.109375,3.070416212081909,0.4379522204399109,1249.6069697629432,0.006676599383354187,0.814460039138794,-369.6346130371094,151.6170654296875,39.05531692504883,11.560721397399902,-6.146230697631836,2.7821197509765625,-1.4098632335662842,2.8132715225219727,-12.413655281066895,-1.5112584829330444,0.5152312517166138,2.8630502223968506,-2.7222423553466797
JM2-YAG008,0.2658736414583237,67.99958881578948,2.8361318111419678,0.28558114171028137,2206.8749498793763,0.02336704358458519,0.7701407670974731,-272.0762939453125,92.71218872070312,5.844309329986572,43.226497650146484,3.3683102130889893,6.15998649597168,-6.872983455657959,-2.2448999881744385,-15.67237377166748,0.9270946979522705,-6.944458961486816,-3.801521062850952,-9.464543342590332
JM3-1994_WT02,0.24570251151272662,73.828125,2.8680992126464844,0.4924177825450897,1900.461047691881,0.003123473608866334,0.41313737630844116,-283.21282958984375,113.39187622070312,-56.72794723510742,37.95339584350586,0.770202100276947,-19.349428176879883,-1.897761583328247,-8.781036376953125,-9.606635093688965,9.058802604675293,-8.022454261779785,1.6540803909301758,4.1468305587768555
JM3-1994_WT03,0.2274151478971204,123.046875,3.4237170219421387,0.2712996006011963,1433.7832808395297,0.004346633795648813,0.7260738611221313,-308.0389404296875,148.26007080078125,-18.149991989135742,18.989009857177734,7.733543872833252,8.730712890625,-16.39194107055664,9.381111145019531,-20.71299171447754,-2.8956282138824463,2.41617488861084,-5.410500526428223,1.4896081686019897
JS2-F01,0.26002320669789364,287.109375,3.536755084991455,0.18276870250701904,1682.7199274034372,0.009060130454599857,0.9312828183174133,-320.1778869628906,131.53375244140625,-29.543691635131836,8.104074478149414,4.153744220733643,1.7590773105621338,-7.892880439758301,5.17179012298584,-6.20490026473999,4.351454734802246,5.083948135375977,4.681098461151123,2.151728391647339
JS2-F08,0.29746614267957483,129.19921875,3.4767353534698486,0.2428816705942154,1514.3779795777916,0.007661531213670969,0.8663938045501709,-321.69903564453125,138.05137634277344,3.5074117183685303,19.62215805053711,13.282448768615723,-8.598902702331543,-0.3556382358074188,0.22678612172603607,-10.46467399597168,7.808079242706299,-1.2766799926757812,2.007995843887329,-9.039300918579102
JS2-F14,0.23017844321774308,123.046875,3.389147996902466,0.3705868124961853,1562.7142034900942,0.011740298010408878,1.1503676176071167,-338.2187194824219,136.6871795654297,22.067232131958008,-5.3399810791015625,-4.024531841278076,9.854549407958984,-10.63014030456543,-0.2751326262950897,1.1449666023254395,2.4915008544921875,0.030869342386722565,0.7303283214569092,-4.024914264678955
JS2-F17,0.2493268214222526,161.4990234375,3.143244981765747,0.4879107177257538,1727.242400851925,0.017163537442684174,1.021030306816101,-347.4877014160156,126.08538055419922,23.03347396850586,6.878549098968506,3.642712354660034,13.001107215881348,-14.625102043151855,2.4935786724090576,-8.337517738342285,-1.734862208366394,-0.5541439652442932,1.4236243963241577,-4.38554573059082
JS2-F18,0.2617846082029633,80.74951171875,3.414846420288086,0.3554741144180298,1445.4328379758963,0.008840097114443779,0.9069837927818298,-338.3575439453125,134.21435546875,2.646728992462158,15.350854873657227,14.876046180725098,0.16281192004680634,-0.0166473388671875,-1.5788698196411133,-4.22762393951416,3.596630573272705,-6.947449684143066,6.698851585388184,-5.722884654998779
JS2-F20,0.1895323127120582,234.90767045454547,3.3142387866973877,0.3729822337627411,2124.1224131372733,0.03290209546685219,1.325908899307251,-364.79779052734375,111.9046401977539,16.49591827392578,2.6477158069610596,5.984735012054443,1.7572169303894043,-12.777716636657715,-6.442780494689941,-6.27445125579834,2.4282517433166504,-3.156324863433838,1.2082033157348633,-6.447451114654541
JS2-F23,0.27562551058074575,184.5703125,3.465441942214966,0.3329194486141205,1830.1332044753017,0.023457372561097145,1.0643465518951416,-368.2455749511719,119.59716796875,27.38791275024414,10.69719123840332,10.629749298095703,19.34678840637207,-16.73912811279297,0.4697883725166321,-6.398349285125732,-4.009235382080078,-1.6186305284500122,-0.0472819022834301,-2.3274424076080322
JS2-F24,0.2501545497217127,258.3984375,3.3946876525878906,0.5505650639533997,1307.7839109763236,0.006836669519543648,0.8440536260604858,-346.6380920410156,149.35696411132812,6.105498790740967,10.125517845153809,6.952946186065674,-6.074268341064453,-3.237684488296509,-10.9283447265625,-9.71364974975586,-3.954888343811035,-4.135254859924316,-2.3787460327148438,-7.5343708992004395
JS2-F31,0.23304357132873715,234.90767045454547,3.086871862411499,0.21440374851226807,2413.9329106933887,0.013815867714583874,1.234426736831665,-387.9052429199219,90.0846176147461,-4.082559108734131,24.88384246826172,21.341018676757812,14.055468559265137,-1.8138976097106934,7.397475719451904,3.058988332748413,6.040496826171875,5.623351097106934,5.074484348297119,-0.5073859691619873
KM1-046,0.24534198403693128,172.265625,2.9108200073242188,0.44026854634284973,1862.935064258761,0.013589059934020042,0.929039478302002,-366.2138671875,110.99662780761719,-18.194076538085938,38.79646301269531,18.573598861694336,6.585063934326172,-2.6166317462921143,-6.75367546081543,9.906715393066406,-3.365513324737549,-6.976256370544434,8.533284187316895,-11.193100929260254
KM1-049,0.22760207800654705,92.28515625,3.4570558071136475,0.4557165503501892,1543.341724752205,0.0026315655559301376,0.7403659224510193,-335.75408935546875,147.78860473632812,-71.33942413330078,22.87860107421875,24.06926727294922,-25.016679763793945,-8.842412948608398,-8.253898620605469,-7.651591777801514,-0.9336562156677246,-6.484654903411865,-1.004852294921875,7.0711445808410645
KO1-003,0.16252184519912655,66.25600961538461,3.1406073570251465,0.7400820851325989,2739.6943499322774,0.04495593532919884,0.9642506837844849,-365.5882568359375,73.51990509033203,26.883296966552734,20.751218795776367,-0.8790003657341003,2.227945566177368,-8.066448211669922,-1.5376267433166504,-10.275406837463379,-3.575981616973877,-10.32768726348877,-5.207110404968262,-7.529611110687256
KO1-007,0.2782095640937661,258.3984375,3.4958109855651855,0.42146697640419006,2830.015766205415,0.03118538111448288,0.9961492419242859,-310.61187744140625,68.3082046508789,19.019847869873047,24.046188354492188,15.448746681213379,15.915328025817871,-3.7108781337738037,11.377086639404297,-3.5381531715393066,10.712597846984863,1.61324143409729,7.038290500640869,-0.633703351020813
LAN1-150125,0.25117254491085433,78.30255681818181,3.1161081790924072,0.7837804555892944,2627.3899588927347,0.015380527824163437,0.6382838487625122,-372.6660461425781,49.94544219970703,-0.24114234745502472,12.259867668151855,-6.710509300231934,-17.99051284790039,-11.737915992736816,-37.07979202270508,-5.526317119598389,-11.694207191467285,-9.47370433807373,-3.141767978668213,-14.519888877868652
LB1-AT9301,0.27085718826261623,135.99917763157896,3.3887276649475098,0.39837446808815,1771.6860414852463,0.006592243909835815,0.5625249147415161,-264.2785339355469,117.97376251220703,-37.49441909790039,2.395740032196045,-11.978165626525879,-12.397086143493652,-8.206767082214355,-2.6709749698638916,-2.1074934005737305,4.642148017883301,-14.444252014160156,-5.219663143157959,-11.415045738220215
LB1-AT9501,0.7317072760965675,123.046875,3.133617639541626,0.607485830783844,1493.7529376651385,0.0037654212210327387,0.41155901551246643,-251.61306762695312,143.01954650878906,-29.996370315551758,23.245328903198242,3.3677148818969727,0.9244168400764465,-9.537056922912598,8.595568656921387,-4.368999004364014,-4.670477867126465,-4.91713809967041,-3.1269803047180176,-8.192391395568848
LB3-tape1,0.2695544931956751,80.74951171875,3.4332752227783203,0.539577841758728,1592.8215203840073,0.007358203176409006,0.7387799024581909,-282.4472351074219,131.72702026367188,-24.146947860717773,19.899831771850586,-0.4910958707332611,-0.6436118483543396,-15.636137008666992,-5.126630783081055,-7.427103042602539,-5.659945011138916,-4.882541656494141,-1.2914354801177979,-2.342176675796509
LB3-tape2,0.2130742489989093,51.6796875,3.4192283153533936,0.37677621841430664,1285.9996176720863,0.0035798964090645313,0.6912367939949036,-265.70306396484375,148.45957946777344,-5.004212379455566,18.937580108642578,11.380775451660156,4.6164021492004395,-9.448799133300781,-4.008474826812744,-1.0341973304748535,8.680834770202637,3.1864099502563477,3.048868179321289,1.5701760053634644
LB3-tape3,0.24637688720306364,287.109375,3.2325832843780518,0.2683042883872986,1684.6989017262476,0.010731994174420834,0.9545210003852844,-306.1852722167969,120.97813415527344,0.36321118474006653,30.492576599121094,11.532634735107422,5.015667915344238,-6.751379489898682,-1.8039785623550415,-5.578968524932861,-4.510416507720947,-7.624327659606934,-1.6622071266174316,-1.3890985250473022
LD1-07048,0.2850304455111197,92.28515625,3.461167812347412,0.4156316816806793,2402.864154418753,0.015068592503666878,0.7919935584068298,-331.0903625488281,78.00940704345703,-18.2509708404541,38.752010345458984,-24.003522872924805,-3.521944999694824,-4.715164661407471,-5.839633941650391,-1.7147530317306519,-4.491076469421387,-1.1742439270019531,1.9682492017745972,-1.128714680671692
LG1-120307,0.2342108453735289,143.5546875,3.488940477371216,0.5144911408424377,2523.80108926484,0.0384964756667614,1.11691415309906,-361.6572570800781,80.75996398925781,16.35508918762207,17.358549118041992,4.53847074508667,1.1301655769348145,2.5670888423919678,-1.9871597290039062,-6.330193519592285,4.582098960876465,-3.9501230716705322,-0.9399550557136536,-6.697300434112549
LG1-160520,0.2884228905063151,107.666015625,3.1760849952697754,0.6975012421607971,1633.1862217231899,0.012410824187099934,0.5855730175971985,-359.4869689941406,115.89529418945312,11.932310104370117,17.89210319519043,2.1606497764587402,12.186830520629883,-24.367319107055664,0.23181165754795074,4.070088863372803,-34.64213562011719,-6.294718265533447,-6.161050319671631,-24.128707885742188
LL1-019,0.2655228678641543,99.38401442307692,2.939026117324829,0.6564052700996399,1237.8761581655122,0.0040060472674667835,0.7324159145355225,-348.9552917480469,135.2263946533203,3.1555593013763428,40.64408874511719,16.67820167541504,7.618912220001221,-12.51439094543457,-1.636888861656189,-3.7890889644622803,-10.432852745056152,-7.624194145202637,-1.4383131265640259,-5.995182514190674
LR1-070706,0.23885818753483637,198.76802884615384,3.087675094604492,0.6406770348548889,2945.518599166997,0.02993074245750904,0.6819421648979187,-300.2489929199219,72.51709747314453,31.230175018310547,5.339887619018555,-8.190847396850586,4.325904369354248,-0.41583406925201416,-6.010893821716309,5.355693817138672,-1.5252079963684082,-9.979612350463867,4.527240753173828,-11.071577072143555
LR1-111506,0.2155547907456039,184.5703125,3.2867536544799805,0.24648761749267578,1607.6629385425438,0.008505765348672867,1.1356234550476074,-345.71246337890625,111.3408203125,6.341756343841553,8.931459426879883,-10.217820167541504,-3.044546604156494,-4.971194267272949,-15.40156364440918,2.8335702419281006,-6.618295192718506,-9.084938049316406,0.949562132358551,-5.642223834991455
LR1-112606,0.2814253676895884,172.265625,3.3206024169921875,0.4219413995742798,2069.0428595165063,0.021457897499203682,0.8887608051300049,-250.58563232421875,98.53952026367188,2.6055219173431396,15.454558372497559,-0.8492610454559326,12.550755500793457,12.523967742919922,14.610920906066895,4.874948501586914,11.824058532714844,2.7955410480499268,4.46979284286499,0.025590471923351288
LS1-001,0.23621370925090754,234.90767045454547,3.236218214035034,0.3587474822998047,1898.1751708013269,0.028105298057198524,1.3767848014831543,-430.21954345703125,108.93418884277344,7.459719181060791,16.235273361206055,6.913609027862549,-3.139838933944702,2.7518084049224854,-3.75775408744812,-10.146936416625977,-3.622624158859253,-3.272040843963623,-1.5321513414382935,-5.25418758392334
LS1-010,0.24790099360980872,80.74951171875,3.114427089691162,0.664206326007843,1798.3903121255148,0.027625786140561104,0.798481285572052,-362.4127502441406,106.43077087402344,2.5200703144073486,15.660887718200684,0.8190321922302246,-7.085294723510742,-13.289654731750488,-3.0945515632629395,-5.761262893676758,-3.0411500930786133,-9.1513032913208,-6.209732532501221,-6.516622066497803
MA1-016,0.3267031247385194,287.109375,3.5254106521606445,0.38238391280174255,2210.3669385643957,0.025999199599027634,0.9310296773910522,-306.9012145996094,100.14237213134766,-1.8529902696609497,32.5611572265625,-17.423904418945312,9.9013671875,-3.2673797607421875,-10.331217765808105,0.7867298722267151,-3.5016000270843506,-1.6174284219741821,1.0602492094039917,-4.566136837005615
MA1-017,0.16382205445551876,129.19921875,2.7035768032073975,0.7846769094467163,876.7677249205021,0.00014602707233279943,0.48557791113853455,-367.35198974609375,173.4391326904297,-8.867168426513672,5.366971969604492,-25.948692321777344,-10.168882369995117,-6.833618640899658,-14.077500343322754,-5.12497615814209,-15.143830299377441,-6.048376083374023,0.7494113445281982,5.297375679016113
MA1-018,0.26307010837184575,258.3984375,3.5285212993621826,0.4119383692741394,1770.047633875236,0.010281933471560478,1.0532160997390747,-299.78814697265625,112.81973266601562,14.183223724365234,27.122364044189453,-5.408692359924316,11.994298934936523,6.456745624542236,-2.4381983280181885,2.217813730239868,1.8474878072738647,-0.38854414224624634,5.823601722717285,1.0015441179275513
MC1-008,0.5326432504262345,71.77734375,2.8911595344543457,0.5944775938987732,2740.5391883523284,0.027196509763598442,0.34114155173301697,-217.02346801757812,68.62594604492188,-30.785964965820312,41.97530746459961,-30.914121627807617,14.317229270935059,-11.91518497467041,-3.7415194511413574,-5.793522357940674,3.3123950958251953,0.07308734208345413,3.9856674671173096,-4.250401020050049
MC1-200306,0.2572243523286673,89.10290948275862,2.9478116035461426,0.6731374263763428,2109.776626239576,0.027070792391896248,0.871009111404419,-305.8856201171875,97.52557373046875,-6.673351764678955,32.65422058105469,-12.33887767791748,9.678364753723145,-6.812411308288574,-6.366182804107666,-7.888385772705078,-0.5023622512817383,-3.3649027347564697,-5.521923065185547,-6.866290092468262
MC2-004,0.3099044633583127,215.33203125,3.218026638031006,0.403815358877182,2102.50655595847,0.019780244678258896,0.8214571475982666,-281.9999084472656,99.16283416748047,-6.3093037605285645,38.075191497802734,-7.115697860717773,11.492646217346191,-8.20154857635498,-0.43887078762054443,-3.4576380252838135,1.0667798519134521,3.716508388519287,0.8491718173027039,3.2489969730377197
MC3-001,0.28237389734120055,135.99917763157896,3.467569351196289,0.40494877099990845,2032.1378209012803,0.018782606348395348,0.7676972150802612,-312.6451110839844,102.61039733886719,-24.20172119140625,29.50726318359375,-15.051098823547363,9.056370735168457,-7.812853813171387,-11.764820098876953,-2.57898211479187,0.3824153542518616,-3.3989789485931396,6.424274921417236,-3.6704587936401367
MG1-008,0.4590517821636894,103.359375,3.240401268005371,0.6280096173286438,1951.4610150299125,0.0034630587324500084,0.562126100063324,-267.492919921875,109.02298736572266,-71.74207305908203,16.81342887878418,-33.91316604614258,4.72045373916626,-2.189385414123535,-13.655425071716309,-2.536141872406006,-0.7083559632301331,-17.68229103088379,-10.271565437316895,-16.96743392944336
MG1-012,0.38387242511052344,172.265625,2.9009790420532227,0.6620418429374695,1314.9765779627458,0.0010442436905577779,0.1401936560869217,-234.94224548339844,170.9075469970703,-59.23654556274414,17.000858306884766,-37.84400177001953,-8.264522552490234,3.4266927242279053,-13.659066200256348,-13.276055335998535,-18.292818069458008,-9.651121139526367,-8.949479103088379,-8.312580108642578
MG1-020,0.20952639367292195,78.30255681818181,3.534424304962158,0.32271042466163635,840.8021018286664,0.0008173472015187144,0.9765127301216125,-421.0357971191406,163.5389862060547,41.79924392700195,9.500587463378906,15.82552719116211,15.177851676940918,-5.615697860717773,-15.399882316589355,-14.125269889831543,-16.672887802124023,-10.511741638183594,-7.788473129272461,-10.456974029541016
MJ1-007,0.2146729107202864,135.99917763157896,3.4308252334594727,0.40229249000549316,950.1974305022808,0.0006225627148523927,1.024748682975769,-405.4220275878906,133.66265869140625,32.63078689575195,40.962615966796875,25.98994255065918,14.765442848205566,5.740495681762695,-4.882230758666992,1.6330230236053467,5.861355304718018,-1.1568101644515991,-3.4447286128997803,-2.277688980102539
MJ1-013,0.32642090638537086,129.19921875,3.337766170501709,0.8204653263092041,1167.280676869752,0.0010179394157603383,0.41395455598831177,-332.3032531738281,128.93675231933594,-11.186745643615723,44.74427795410156,5.166553497314453,-14.097647666931152,-15.068381309509277,-5.1253743171691895,-9.715209007263184,-1.7224698066711426,-1.915077805519104,-7.188528060913086,-2.018491506576538
MLC1-T42,0.2420682142408705,123.046875,3.497408628463745,0.26587748527526855,2382.399986120901,0.03231181204319,0.8800809383392334,-312.0666198730469,86.13282775878906,8.563477516174316,20.292606353759766,-4.239095211029053,2.4789342880249023,-16.790828704833984,-10.579254150390625,-19.719959259033203,-5.81484317779541,-5.953921794891357,-1.3977370262145996,-6.908002853393555
MR1-011,0.2504042508656694,80.74951171875,2.7418320178985596,0.2720876634120941,3308.683975373617,0.11471137404441833,1.2911278009414673,-332.4127197265625,62.41305160522461,22.050708770751953,19.960033416748047,17.055770874023438,-0.46734243631362915,-19.015737533569336,-3.8143627643585205,2.6985960006713867,3.346212148666382,-3.700866222381592,0.8056663274765015,-5.9123992919921875
MR1-036,0.23146401908763062,41.015625,2.2469513416290283,0.834205687046051,2149.3880697585564,0.03376070410013199,1.0191879272460938,-378.4526062011719,94.65858459472656,23.629426956176758,23.407236099243164,2.7572391033172607,-0.19623403251171112,-7.478857040405273,5.581174373626709,6.483213424682617,-0.27409493923187256,-20.120010375976562,-12.96141529083252,-9.557559967041016
MR1-063,0.4576835496029087,123.046875,2.7854533195495605,0.674542248249054,876.0270241746084,0.00029182431171648204,0.2071813941001892,-317.99261474609375,203.3522491455078,-4.313697814941406,-23.35935401916504,-18.462730407714844,-9.148533821105957,-7.54843807220459,-7.493824005126953,-20.005416870117188,-5.008504390716553,0.848953127861023,-5.787595272064209,-12.869636535644531
NC1-007b,0.403777169199736,107.666015625,3.239788770675659,0.5410979390144348,1051.8739296502908,0.0007854423020035028,0.6880580186843872,-359.55194091796875,165.45249938964844,-2.504669666290283,2.5371432304382324,-23.821216583251953,-18.777576446533203,-7.727506160736084,-15.872997283935547,-12.037487030029297,2.430907726287842,-2.546536445617676,-3.81528377532959,3.797089099884033
NC1-020a,0.4731573324210828,86.1328125,2.798555850982666,0.5090391635894775,1502.727113151331,0.0028319135308265686,0.6152136325836182,-228.49876403808594,142.25912475585938,-41.11695861816406,25.887840270996094,-24.570388793945312,-10.931710243225098,1.7859268188476562,-0.48074066638946533,-14.444269180297852,0.19249632954597473,-10.138800621032715,-1.6618926525115967,-0.04352300986647606
NT1-98012,0.22475613347681236,215.33203125,3.4688706398010254,0.15382438898086548,1439.822392658087,0.008845483884215355,1.1969777345657349,-405.8736572265625,133.17315673828125,14.793675422668457,25.01075553894043,12.52923583984375,-0.5541010499000549,-2.0078015327453613,0.18867094814777374,-5.0214009284973145,-1.7028952836990356,-0.07254058122634888,3.0084824562072754,-4.437500476837158
OS1-002,0.23103793104330783,99.38401442307692,3.406459093093872,0.30460602045059204,2656.0333330175436,0.03748442977666855,0.9730560779571533,-295.0744934082031,80.5799331665039,0.8918351531028748,28.199825286865234,-19.01490592956543,11.529600143432617,-9.786829948425293,-2.21899676322937,-5.753592491149902,5.010488033294678,-1.0667401552200317,13.140527725219727,-2.7009506225585938
PK1-024,0.2505768713096225,123.046875,3.0705645084381104,0.5188392996788025,1531.5839209707055,0.0011578644625842571,0.7605435252189636,-364.399658203125,129.81661987304688,-48.532203674316406,22.282447814941406,-20.022104263305664,-15.770902633666992,-17.439071655273438,-17.97721290588379,-18.281070709228516,-17.1781005859375,-13.974720001220703,-23.00434112548828,-4.90045166015625
RB5-Bantu_Chamba_Daka,0.19027852184217883,80.74951171875,3.195230484008789,0.4377632141113281,1557.256511261442,0.009655917063355446,0.8867213129997253,-379.0904235839844,117.18746185302734,33.14537048339844,32.52381134033203,18.79095458984375,-2.767003059387207,-13.198229789733887,-14.055659294128418,-13.802879333496094,-1.6602674722671509,-3.018723487854004,-7.054030895233154,1.5434974431991577
RB5-Bantu_Coastal_Batanga,0.26488643585852495,135.99917763157896,3.5226237773895264,0.35272344946861267,1609.180937934964,0.007969606667757034,0.9170113801956177,-369.6588439941406,115.72447204589844,14.613347053527832,34.020931243896484,10.089597702026367,-5.866403102874756,-8.699291229248047,-12.09250259399414,-8.613414764404297,-2.3319385051727295,-0.5135199427604675,-4.466958522796631,-4.0097479820251465
RC1-001,0.22093588313059284,99.38401442307692,3.3936190605163574,0.6618154644966125,1727.160545531346,0.009549428708851337,0.7619594931602478,-281.71875,111.29398345947266,21.682111740112305,20.391822814941406,-13.277828216552734,-9.225424766540527,-17.71308708190918,-1.431059718132019,-16.684818267822266,-9.590478897094727,-2.224555492401123,-5.426923751831055,-9.672162055969238
RC1-002,0.2914809408969646,258.3984375,3.0821893215179443,0.12803521752357483,2664.8626987694083,0.04708906635642052,0.9561940431594849,-224.02215576171875,69.18973541259766,-22.339757919311523,41.25642776489258,-7.2252278327941895,-2.279815435409546,-7.879156589508057,4.183710098266602,-2.339345693588257,-3.521063804626465,-1.0453360080718994,3.314028739929199,-4.593839168548584
RJL1-013,0.3425211202139785,258.3984375,2.9120235443115234,0.8413378000259399,1655.010748701217,0.004157111514359713,0.46180281043052673,-374.2955322265625,124.89196014404297,12.722701072692871,-14.92470932006836,8.97889232635498,12.440752983093262,-11.319573402404785,-6.18526554107666,5.248764514923096,16.810640335083008,6.71152400970459,2.458435535430908,-7.055361747741699
RJL1-014,0.30532508832748956,67.99958881578948,3.2180161476135254,0.5100199580192566,1249.1891592566315,0.013864927925169468,0.6171972751617432,-401.6241455078125,148.95852661132812,34.540950775146484,10.091927528381348,15.10748291015625,7.518450736999512,-7.383365154266357,-5.9464111328125,-6.650629043579102,-8.029768943786621,-10.115645408630371,-6.939045429229736,-13.032462120056152
RN1-007001,0.28591983410532196,129.19921875,3.4238665103912354,0.4496588408946991,1211.5684004509692,0.00459404056891799,0.7417389750480652,-337.061279296875,145.16839599609375,0.39085444808006287,7.741540431976318,14.057947158813477,13.762727737426758,0.6938164234161377,17.844375610351562,-3.4693102836608887,5.294469833374023,13.88339614868164,-6.1960530281066895,8.443265914916992
RP1-002,0.38478184091132434,184.5703125,2.7983651161193848,0.7146148085594177,1819.8218041615899,0.007725023664534092,0.3360714316368103,-239.74082946777344,109.99327087402344,32.53242874145508,24.984678268432617,6.104681968688965,7.290327072143555,-1.2581747770309448,8.100160598754883,-6.932051658630371,7.262602806091309,-4.140758991241455,4.218414783477783,-2.7918944358825684
SAW1-014,0.22505215756871966,107.666015625,3.216310739517212,0.31010887026786804,1485.044794720167,0.005989611614495516,0.8226228356361389,-300.7196960449219,138.2584686279297,-6.358119487762451,33.78502655029297,3.2423512935638428,-10.126456260681152,-9.299040794372559,0.20662632584571838,-19.607192993164062,-6.238480091094971,-5.58042049407959,-7.783825874328613,-2.059695243835449
SAW2-052,0.20661909188606628,258.3984375,3.371108055114746,0.4445379972457886,715.3574395204372,0.0008436943753622472,0.662015974521637,-374.147216796875,174.9198455810547,50.011783599853516,20.733821868896484,2.2584421634674072,17.472972869873047,10.336490631103516,-11.840611457824707,1.0485059022903442,8.870661735534668,-3.1472818851470947,-5.387832164764404,0.5144835114479065
SAW2-075,0.28322504102040547,287.109375,2.847285747528076,0.21305814385414124,2026.7340617242198,0.023556780070066452,1.1193379163742065,-330.8904724121094,110.7117691040039,-29.411863327026367,31.86121940612793,14.615354537963867,-5.330941677093506,-7.020054340362549,-0.7939187288284302,-2.152461528778076,4.278763294219971,0.8247179985046387,1.9953752756118774,-3.0792524814605713
SAW2-085,0.2826072662890576,161.4990234375,3.4133665561676025,0.45540034770965576,1334.9637404525856,0.006553805898874998,0.6120043396949768,-267.8709716796875,147.5973358154297,-8.643101692199707,23.990402221679688,-0.610502302646637,6.187602996826172,-4.290532112121582,1.9230362176895142,-1.4821279048919678,-0.9225538969039917,-0.08500403165817261,1.4529896974563599,-1.9799538850784302
SAW2-094,0.3229495657439725,73.828125,3.2426257133483887,0.7383843064308167,816.3018655991486,0.00015748947043903172,0.2794674336910248,-382.3591613769531,192.99403381347656,-1.497292160987854,5.6598334312438965,-2.2009103298187256,-37.00239562988281,-41.38078308105469,-12.247893333435059,-5.823750972747803,-1.0351241827011108,6.331944942474365,-0.27346935868263245,-9.642938613891602
SAW2-115,0.2519266721617355,287.109375,3.0451226234436035,0.6955747008323669,1832.440250458907,0.021731453016400337,1.2131938934326172,-414.1693420410156,115.98001861572266,33.66824722290039,26.117395401000977,1.8846418857574463,-7.353370189666748,-2.9748270511627197,12.259726524353027,-14.533716201782227,-7.174373626708984,-2.0797338485717773,-1.602299690246582,-0.5683646202087402
SAW3-002,0.22375980387519792,258.3984375,3.415992021560669,0.5565127730369568,1602.4592033952201,0.006444728933274746,0.9377776980400085,-370.6141357421875,105.65606689453125,28.797739028930664,47.5074462890625,18.369476318359375,6.167513847351074,2.707620859146118,-3.0059142112731934,-10.752930641174316,-1.4610289335250854,-9.050335884094238,2.8802073001861572,-1.3656654357910156
SAW3-018,0.22042931193753615,287.109375,3.5259575843811035,0.7658459544181824,2017.0248953915439,0.019890453666448593,1.0198721885681152,-387.7562255859375,96.18136596679688,20.132450103759766,24.734846115112305,1.5857651233673096,-6.568935871124268,-0.674359142780304,-1.1719434261322021,-4.109015464782715,-6.645618438720703,-6.948910236358643,2.4761767387390137,-2.7908873558044434
SAW3-024,0.24777259967895007,184.5703125,3.3760368824005127,0.5583321452140808,1361.672387281794,0.004757815971970558,0.6875209808349609,-333.1827392578125,125.58808898925781,22.111373901367188,37.666751861572266,13.580436706542969,14.58022689819336,-0.49671992659568787,-4.844343185424805,3.280818223953247,-1.1075232028961182,-0.20334145426750183,2.2206015586853027,-1.317196011543274
SN1-MM20130712Museum,0.2489015048911959,287.109375,3.248300790786743,0.2151472568511963,1486.3890874964197,0.00791336689144373,1.1382732391357422,-366.82342529296875,131.43270874023438,12.042817115783691,23.137731552124023,-4.319307327270508,8.527726173400879,-0.8178843259811401,-1.4565669298171997,-12.305375099182129,-4.817407608032227,-0.7337766289710999,-1.937299370765686,1.0734692811965942
SN1-PTKairae20131126RA1,0.28274253807457334,161.4990234375,3.4405884742736816,0.4004548192024231,2176.2209805966627,0.02120700106024742,1.0298869609832764,-322.7212829589844,97.77289581298828,5.139340400695801,19.438114166259766,-9.472179412841797,9.235995292663574,0.1419772356748581,6.3461222648620605,-13.542841911315918,-4.465311527252197,-4.455225467681885,-2.514174222946167,-0.3438672721385956
